Delivery Start (EET);Delivery End (EET);FI Price (EUR)
16.11.2023 04:00:00;16.11.2023 05:00:00;74.68
16.11.2023 05:00:00;16.11.2023 06:00:00;81.1
16.11.2023 06:00:00;16.11.2023 07:00:00;92.27
16.11.2023 07:00:00;16.11.2023 08:00:00;160.1
16.11.2023 08:00:00;16.11.2023 09:00:00;165
16.11.2023 09:00:00;16.11.2023 10:00:00;165
16.11.2023 10:00:00;16.11.2023 11:00:00;164.99
16.11.2023 11:00:00;16.11.2023 12:00:00;164.99
16.11.2023 12:00:00;16.11.2023 13:00:00;160.09
16.11.2023 13:00:00;16.11.2023 14:00:00;156.86
16.11.2023 14:00:00;16.11.2023 15:00:00;131.64
16.11.2023 15:00:00;16.11.2023 16:00:00;164.99
16.11.2023 16:00:00;16.11.2023 17:00:00;164.99
16.11.2023 17:00:00;16.11.2023 18:00:00;194.54
16.11.2023 18:00:00;16.11.2023 19:00:00;182.39
16.11.2023 19:00:00;16.11.2023 20:00:00;143.93
16.11.2023 20:00:00;16.11.2023 21:00:00;122.22
16.11.2023 21:00:00;16.11.2023 22:00:00;117.61
16.11.2023 22:00:00;16.11.2023 23:00:00;111.26
16.11.2023 23:00:00;17.11.2023 00:00:00;106.67
17.11.2023 00:00:00;17.11.2023 01:00:00;84.42
17.11.2023 01:00:00;17.11.2023 02:00:00;97.1
17.11.2023 02:00:00;17.11.2023 03:00:00;92.78
17.11.2023 03:00:00;17.11.2023 04:00:00;87.92
17.11.2023 04:00:00;17.11.2023 05:00:00;89.26
17.11.2023 05:00:00;17.11.2023 06:00:00;92.73
17.11.2023 06:00:00;17.11.2023 07:00:00;100
17.11.2023 07:00:00;17.11.2023 08:00:00;115.09
17.11.2023 08:00:00;17.11.2023 09:00:00;127.89
17.11.2023 09:00:00;17.11.2023 10:00:00;141.92
17.11.2023 10:00:00;17.11.2023 11:00:00;134.75
17.11.2023 11:00:00;17.11.2023 12:00:00;127.91
17.11.2023 12:00:00;17.11.2023 13:00:00;125.18
17.11.2023 13:00:00;17.11.2023 14:00:00;119.5
17.11.2023 14:00:00;17.11.2023 15:00:00;112
17.11.2023 15:00:00;17.11.2023 16:00:00;123.91
17.11.2023 16:00:00;17.11.2023 17:00:00;129.99
17.11.2023 17:00:00;17.11.2023 18:00:00;137.04
17.11.2023 18:00:00;17.11.2023 19:00:00;146.32
17.11.2023 19:00:00;17.11.2023 20:00:00;145.26
17.11.2023 20:00:00;17.11.2023 21:00:00;136.91
17.11.2023 21:00:00;17.11.2023 22:00:00;124.14
17.11.2023 22:00:00;17.11.2023 23:00:00;110.48
17.11.2023 23:00:00;18.11.2023 00:00:00;96.5
18.11.2023 00:00:00;18.11.2023 01:00:00;92.68
18.11.2023 01:00:00;18.11.2023 02:00:00;92.22
18.11.2023 02:00:00;18.11.2023 03:00:00;90.42
18.11.2023 03:00:00;18.11.2023 04:00:00;87.71
18.11.2023 04:00:00;18.11.2023 05:00:00;83.08
18.11.2023 05:00:00;18.11.2023 06:00:00;79.93
18.11.2023 06:00:00;18.11.2023 07:00:00;79.96
18.11.2023 07:00:00;18.11.2023 08:00:00;83.43
18.11.2023 08:00:00;18.11.2023 09:00:00;89.14
18.11.2023 09:00:00;18.11.2023 10:00:00;96.91
18.11.2023 10:00:00;18.11.2023 11:00:00;94.53
18.11.2023 11:00:00;18.11.2023 12:00:00;96.08
18.11.2023 12:00:00;18.11.2023 13:00:00;95.2
18.11.2023 13:00:00;18.11.2023 14:00:00;95.6
18.11.2023 14:00:00;18.11.2023 15:00:00;95.31
18.11.2023 15:00:00;18.11.2023 16:00:00;97.06
18.11.2023 16:00:00;18.11.2023 17:00:00;104.87
18.11.2023 17:00:00;18.11.2023 18:00:00;129.99
18.11.2023 18:00:00;18.11.2023 19:00:00;105.07
18.11.2023 19:00:00;18.11.2023 20:00:00;107.34
18.11.2023 20:00:00;18.11.2023 21:00:00;89.05
18.11.2023 21:00:00;18.11.2023 22:00:00;83.1
18.11.2023 22:00:00;18.11.2023 23:00:00;77.98
18.11.2023 23:00:00;19.11.2023 00:00:00;73.76
19.11.2023 00:00:00;19.11.2023 01:00:00;59.1
19.11.2023 01:00:00;19.11.2023 02:00:00;47.86
19.11.2023 02:00:00;19.11.2023 03:00:00;44.08
19.11.2023 03:00:00;19.11.2023 04:00:00;42.22
19.11.2023 04:00:00;19.11.2023 05:00:00;37.48
19.11.2023 05:00:00;19.11.2023 06:00:00;35.07
19.11.2023 06:00:00;19.11.2023 07:00:00;37.6
19.11.2023 07:00:00;19.11.2023 08:00:00;41.78
19.11.2023 08:00:00;19.11.2023 09:00:00;44.19
19.11.2023 09:00:00;19.11.2023 10:00:00;47.63
19.11.2023 10:00:00;19.11.2023 11:00:00;49.86
19.11.2023 11:00:00;19.11.2023 12:00:00;57.47
19.11.2023 12:00:00;19.11.2023 13:00:00;59.99
19.11.2023 13:00:00;19.11.2023 14:00:00;62.08
19.11.2023 14:00:00;19.11.2023 15:00:00;63.9
19.11.2023 15:00:00;19.11.2023 16:00:00;66.23
19.11.2023 16:00:00;19.11.2023 17:00:00;70.87
19.11.2023 17:00:00;19.11.2023 18:00:00;80.98
19.11.2023 18:00:00;19.11.2023 19:00:00;95.02
19.11.2023 19:00:00;19.11.2023 20:00:00;103.19
19.11.2023 20:00:00;19.11.2023 21:00:00;101.61
19.11.2023 21:00:00;19.11.2023 22:00:00;88.65
19.11.2023 22:00:00;19.11.2023 23:00:00;84.38
19.11.2023 23:00:00;20.11.2023 00:00:00;86.95
20.11.2023 00:00:00;20.11.2023 01:00:00;80.05
20.11.2023 01:00:00;20.11.2023 02:00:00;69.98
20.11.2023 02:00:00;20.11.2023 03:00:00;62.68
20.11.2023 03:00:00;20.11.2023 04:00:00;59.91
20.11.2023 04:00:00;20.11.2023 05:00:00;60.03
20.11.2023 05:00:00;20.11.2023 06:00:00;64.76
20.11.2023 06:00:00;20.11.2023 07:00:00;80.43
20.11.2023 07:00:00;20.11.2023 08:00:00;140.03
20.11.2023 08:00:00;20.11.2023 09:00:00;143.07
20.11.2023 09:00:00;20.11.2023 10:00:00;144.41
20.11.2023 10:00:00;20.11.2023 11:00:00;160.01
20.11.2023 11:00:00;20.11.2023 12:00:00;130
20.11.2023 12:00:00;20.11.2023 13:00:00;128.35
20.11.2023 13:00:00;20.11.2023 14:00:00;128.34
20.11.2023 14:00:00;20.11.2023 15:00:00;128.35
20.11.2023 15:00:00;20.11.2023 16:00:00;138.21
20.11.2023 16:00:00;20.11.2023 17:00:00;148.13
20.11.2023 17:00:00;20.11.2023 18:00:00;159.49
20.11.2023 18:00:00;20.11.2023 19:00:00;147
20.11.2023 19:00:00;20.11.2023 20:00:00;139.98
20.11.2023 20:00:00;20.11.2023 21:00:00;133.31
20.11.2023 21:00:00;20.11.2023 22:00:00;116.42
20.11.2023 22:00:00;20.11.2023 23:00:00;103.89
20.11.2023 23:00:00;21.11.2023 00:00:00;104.7
21.11.2023 00:00:00;21.11.2023 01:00:00;94.63
21.11.2023 01:00:00;21.11.2023 02:00:00;129.99
21.11.2023 02:00:00;21.11.2023 03:00:00;98.2
21.11.2023 03:00:00;21.11.2023 04:00:00;96.12
21.11.2023 04:00:00;21.11.2023 05:00:00;91.17
21.11.2023 05:00:00;21.11.2023 06:00:00;95.78
21.11.2023 06:00:00;21.11.2023 07:00:00;181.02
21.11.2023 07:00:00;21.11.2023 08:00:00;550.03
21.11.2023 08:00:00;21.11.2023 09:00:00;487.99
21.11.2023 09:00:00;21.11.2023 10:00:00;549.96
21.11.2023 10:00:00;21.11.2023 11:00:00;397.92
21.11.2023 11:00:00;21.11.2023 12:00:00;401.82
21.11.2023 12:00:00;21.11.2023 13:00:00;487.97
21.11.2023 13:00:00;21.11.2023 14:00:00;400.08
21.11.2023 14:00:00;21.11.2023 15:00:00;329.98
21.11.2023 15:00:00;21.11.2023 16:00:00;487.94
21.11.2023 16:00:00;21.11.2023 17:00:00;777.18
21.11.2023 17:00:00;21.11.2023 18:00:00;345.51
21.11.2023 18:00:00;21.11.2023 19:00:00;200.02
21.11.2023 19:00:00;21.11.2023 20:00:00;164.99
21.11.2023 20:00:00;21.11.2023 21:00:00;139.09
21.11.2023 21:00:00;21.11.2023 22:00:00;132.09
21.11.2023 22:00:00;21.11.2023 23:00:00;155.05
21.11.2023 23:00:00;22.11.2023 00:00:00;110.91
22.11.2023 00:00:00;22.11.2023 01:00:00;98.04
22.11.2023 01:00:00;22.11.2023 02:00:00;95.16
22.11.2023 02:00:00;22.11.2023 03:00:00;92.06
22.11.2023 03:00:00;22.11.2023 04:00:00;92.06
22.11.2023 04:00:00;22.11.2023 05:00:00;89.15
22.11.2023 05:00:00;22.11.2023 06:00:00;88.73
22.11.2023 06:00:00;22.11.2023 07:00:00;42.97
22.11.2023 07:00:00;22.11.2023 08:00:00;74.03
22.11.2023 08:00:00;22.11.2023 09:00:00;76.97
22.11.2023 09:00:00;22.11.2023 10:00:00;54.85
22.11.2023 10:00:00;22.11.2023 11:00:00;39.67
22.11.2023 11:00:00;22.11.2023 12:00:00;31.78
22.11.2023 12:00:00;22.11.2023 13:00:00;25.74
22.11.2023 13:00:00;22.11.2023 14:00:00;24.99
22.11.2023 14:00:00;22.11.2023 15:00:00;21.05
22.11.2023 15:00:00;22.11.2023 16:00:00;19.85
22.11.2023 16:00:00;22.11.2023 17:00:00;19.96
22.11.2023 17:00:00;22.11.2023 18:00:00;20.94
22.11.2023 18:00:00;22.11.2023 19:00:00;20.57
22.11.2023 19:00:00;22.11.2023 20:00:00;19.2
22.11.2023 20:00:00;22.11.2023 21:00:00;17.11
22.11.2023 21:00:00;22.11.2023 22:00:00;15.63
22.11.2023 22:00:00;22.11.2023 23:00:00;15.28
22.11.2023 23:00:00;23.11.2023 00:00:00;12.74
23.11.2023 00:00:00;23.11.2023 01:00:00;11.88
23.11.2023 01:00:00;23.11.2023 02:00:00;5.04
23.11.2023 02:00:00;23.11.2023 03:00:00;9.6
23.11.2023 03:00:00;23.11.2023 04:00:00;10.02
23.11.2023 04:00:00;23.11.2023 05:00:00;10.06
23.11.2023 05:00:00;23.11.2023 06:00:00;11.79
23.11.2023 06:00:00;23.11.2023 07:00:00;16.42
23.11.2023 07:00:00;23.11.2023 08:00:00;58.29
23.11.2023 08:00:00;23.11.2023 09:00:00;85.77
23.11.2023 09:00:00;23.11.2023 10:00:00;86.94
23.11.2023 10:00:00;23.11.2023 11:00:00;87.67
23.11.2023 11:00:00;23.11.2023 12:00:00;87.58
23.11.2023 12:00:00;23.11.2023 13:00:00;88.16
23.11.2023 13:00:00;23.11.2023 14:00:00;88
23.11.2023 14:00:00;23.11.2023 15:00:00;87.17
23.11.2023 15:00:00;23.11.2023 16:00:00;85.4
23.11.2023 16:00:00;23.11.2023 17:00:00;87.38
23.11.2023 17:00:00;23.11.2023 18:00:00;87.44
23.11.2023 18:00:00;23.11.2023 19:00:00;87.25
23.11.2023 19:00:00;23.11.2023 20:00:00;87.31
23.11.2023 20:00:00;23.11.2023 21:00:00;87.59
23.11.2023 21:00:00;23.11.2023 22:00:00;64.99
23.11.2023 22:00:00;23.11.2023 23:00:00;56.44
23.11.2023 23:00:00;24.11.2023 00:00:00;25.1
24.11.2023 00:00:00;24.11.2023 01:00:00;25.01
24.11.2023 01:00:00;24.11.2023 02:00:00;1.48
24.11.2023 02:00:00;24.11.2023 03:00:00;0.1
24.11.2023 03:00:00;24.11.2023 04:00:00;0.12
24.11.2023 04:00:00;24.11.2023 05:00:00;0.34
24.11.2023 05:00:00;24.11.2023 06:00:00;1.55
24.11.2023 06:00:00;24.11.2023 07:00:00;4.43
24.11.2023 07:00:00;24.11.2023 08:00:00;16.09
24.11.2023 08:00:00;24.11.2023 09:00:00;20.03
24.11.2023 09:00:00;24.11.2023 10:00:00;20.76
24.11.2023 10:00:00;24.11.2023 11:00:00;20.86
24.11.2023 11:00:00;24.11.2023 12:00:00;21.64
24.11.2023 12:00:00;24.11.2023 13:00:00;21
24.11.2023 13:00:00;24.11.2023 14:00:00;0.01
24.11.2023 14:00:00;24.11.2023 15:00:00;-10
24.11.2023 15:00:00;24.11.2023 16:00:00;-500
24.11.2023 16:00:00;24.11.2023 17:00:00;-500
24.11.2023 17:00:00;24.11.2023 18:00:00;-500
24.11.2023 18:00:00;24.11.2023 19:00:00;-500
24.11.2023 19:00:00;24.11.2023 20:00:00;-500
24.11.2023 20:00:00;24.11.2023 21:00:00;-500
24.11.2023 21:00:00;24.11.2023 22:00:00;-500
24.11.2023 22:00:00;24.11.2023 23:00:00;-500
24.11.2023 23:00:00;25.11.2023 00:00:00;-500
25.11.2023 00:00:00;25.11.2023 01:00:00;-500
25.11.2023 01:00:00;25.11.2023 02:00:00;28.04
25.11.2023 02:00:00;25.11.2023 03:00:00;25.91
25.11.2023 03:00:00;25.11.2023 04:00:00;25.49
25.11.2023 04:00:00;25.11.2023 05:00:00;25.22
25.11.2023 05:00:00;25.11.2023 06:00:00;25.52
25.11.2023 06:00:00;25.11.2023 07:00:00;20.93
25.11.2023 07:00:00;25.11.2023 08:00:00;23.3
25.11.2023 08:00:00;25.11.2023 09:00:00;26.11
25.11.2023 09:00:00;25.11.2023 10:00:00;34.28
25.11.2023 10:00:00;25.11.2023 11:00:00;74.95
25.11.2023 11:00:00;25.11.2023 12:00:00;87.03
25.11.2023 12:00:00;25.11.2023 13:00:00;84.97
25.11.2023 13:00:00;25.11.2023 14:00:00;82.78
25.11.2023 14:00:00;25.11.2023 15:00:00;81.08
25.11.2023 15:00:00;25.11.2023 16:00:00;87.92
25.11.2023 16:00:00;25.11.2023 17:00:00;93.12
25.11.2023 17:00:00;25.11.2023 18:00:00;111.35
25.11.2023 18:00:00;25.11.2023 19:00:00;120.5
25.11.2023 19:00:00;25.11.2023 20:00:00;123.67
25.11.2023 20:00:00;25.11.2023 21:00:00;123.26
25.11.2023 21:00:00;25.11.2023 22:00:00;117.62
25.11.2023 22:00:00;25.11.2023 23:00:00;111.5
25.11.2023 23:00:00;26.11.2023 00:00:00;108.88
26.11.2023 00:00:00;26.11.2023 01:00:00;93.82
26.11.2023 01:00:00;26.11.2023 02:00:00;107.66
26.11.2023 02:00:00;26.11.2023 03:00:00;102.2
26.11.2023 03:00:00;26.11.2023 04:00:00;98.88
26.11.2023 04:00:00;26.11.2023 05:00:00;96.92
26.11.2023 05:00:00;26.11.2023 06:00:00;94.26
26.11.2023 06:00:00;26.11.2023 07:00:00;109.95
26.11.2023 07:00:00;26.11.2023 08:00:00;98.86
26.11.2023 08:00:00;26.11.2023 09:00:00;102.2
26.11.2023 09:00:00;26.11.2023 10:00:00;142.22
26.11.2023 10:00:00;26.11.2023 11:00:00;144.89
26.11.2023 11:00:00;26.11.2023 12:00:00;112.52
26.11.2023 12:00:00;26.11.2023 13:00:00;123.31
26.11.2023 13:00:00;26.11.2023 14:00:00;110.65
26.11.2023 14:00:00;26.11.2023 15:00:00;107.38
26.11.2023 15:00:00;26.11.2023 16:00:00;129.99
26.11.2023 16:00:00;26.11.2023 17:00:00;144.9
26.11.2023 17:00:00;26.11.2023 18:00:00;145.03
26.11.2023 18:00:00;26.11.2023 19:00:00;143.81
26.11.2023 19:00:00;26.11.2023 20:00:00;149.67
26.11.2023 20:00:00;26.11.2023 21:00:00;143.14
26.11.2023 21:00:00;26.11.2023 22:00:00;135.91
26.11.2023 22:00:00;26.11.2023 23:00:00;122.41
26.11.2023 23:00:00;27.11.2023 00:00:00;116.13
27.11.2023 00:00:00;27.11.2023 01:00:00;99.47
27.11.2023 01:00:00;27.11.2023 02:00:00;96.18
27.11.2023 02:00:00;27.11.2023 03:00:00;91.17
27.11.2023 03:00:00;27.11.2023 04:00:00;87.74
27.11.2023 04:00:00;27.11.2023 05:00:00;86.68
27.11.2023 05:00:00;27.11.2023 06:00:00;85.8
27.11.2023 06:00:00;27.11.2023 07:00:00;94.09
27.11.2023 07:00:00;27.11.2023 08:00:00;122.01
27.11.2023 08:00:00;27.11.2023 09:00:00;138.92
27.11.2023 09:00:00;27.11.2023 10:00:00;144.99
27.11.2023 10:00:00;27.11.2023 11:00:00;139.41
27.11.2023 11:00:00;27.11.2023 12:00:00;138
27.11.2023 12:00:00;27.11.2023 13:00:00;136.94
27.11.2023 13:00:00;27.11.2023 14:00:00;129.82
27.11.2023 14:00:00;27.11.2023 15:00:00;128.56
27.11.2023 15:00:00;27.11.2023 16:00:00;125.59
27.11.2023 16:00:00;27.11.2023 17:00:00;117.45
27.11.2023 17:00:00;27.11.2023 18:00:00;113.08
27.11.2023 18:00:00;27.11.2023 19:00:00;121.54
27.11.2023 19:00:00;27.11.2023 20:00:00;114.98
27.11.2023 20:00:00;27.11.2023 21:00:00;102.2
27.11.2023 21:00:00;27.11.2023 22:00:00;57.2
27.11.2023 22:00:00;27.11.2023 23:00:00;58.91
27.11.2023 23:00:00;28.11.2023 00:00:00;40
28.11.2023 00:00:00;28.11.2023 01:00:00;29.93
28.11.2023 01:00:00;28.11.2023 02:00:00;20.68
28.11.2023 02:00:00;28.11.2023 03:00:00;20.56
28.11.2023 03:00:00;28.11.2023 04:00:00;20.31
28.11.2023 04:00:00;28.11.2023 05:00:00;20.42
28.11.2023 05:00:00;28.11.2023 06:00:00;20.57
28.11.2023 06:00:00;28.11.2023 07:00:00;20.87
28.11.2023 07:00:00;28.11.2023 08:00:00;25.61
28.11.2023 08:00:00;28.11.2023 09:00:00;53.49
28.11.2023 09:00:00;28.11.2023 10:00:00;48.3
28.11.2023 10:00:00;28.11.2023 11:00:00;51.54
28.11.2023 11:00:00;28.11.2023 12:00:00;58.46
28.11.2023 12:00:00;28.11.2023 13:00:00;77.93
28.11.2023 13:00:00;28.11.2023 14:00:00;77.09
28.11.2023 14:00:00;28.11.2023 15:00:00;70.08
28.11.2023 15:00:00;28.11.2023 16:00:00;57.46
28.11.2023 16:00:00;28.11.2023 17:00:00;44.04
28.11.2023 17:00:00;28.11.2023 18:00:00;31.35
28.11.2023 18:00:00;28.11.2023 19:00:00;32.52
28.11.2023 19:00:00;28.11.2023 20:00:00;28.19
28.11.2023 20:00:00;28.11.2023 21:00:00;29.64
28.11.2023 21:00:00;28.11.2023 22:00:00;25.98
28.11.2023 22:00:00;28.11.2023 23:00:00;25.01
28.11.2023 23:00:00;29.11.2023 00:00:00;22.72
29.11.2023 00:00:00;29.11.2023 01:00:00;20.64
29.11.2023 01:00:00;29.11.2023 02:00:00;20.18
29.11.2023 02:00:00;29.11.2023 03:00:00;20.79
29.11.2023 03:00:00;29.11.2023 04:00:00;24.06
29.11.2023 04:00:00;29.11.2023 05:00:00;26.98
29.11.2023 05:00:00;29.11.2023 06:00:00;55.65
29.11.2023 06:00:00;29.11.2023 07:00:00;93.92
29.11.2023 07:00:00;29.11.2023 08:00:00;102.84
29.11.2023 08:00:00;29.11.2023 09:00:00;132.59
29.11.2023 09:00:00;29.11.2023 10:00:00;149.33
29.11.2023 10:00:00;29.11.2023 11:00:00;142.55
29.11.2023 11:00:00;29.11.2023 12:00:00;137.01
29.11.2023 12:00:00;29.11.2023 13:00:00;130.37
29.11.2023 13:00:00;29.11.2023 14:00:00;131.24
29.11.2023 14:00:00;29.11.2023 15:00:00;136.13
29.11.2023 15:00:00;29.11.2023 16:00:00;149.95
29.11.2023 16:00:00;29.11.2023 17:00:00;168
29.11.2023 17:00:00;29.11.2023 18:00:00;200
29.11.2023 18:00:00;29.11.2023 19:00:00;250
29.11.2023 19:00:00;29.11.2023 20:00:00;250
29.11.2023 20:00:00;29.11.2023 21:00:00;200
29.11.2023 21:00:00;29.11.2023 22:00:00;161
29.11.2023 22:00:00;29.11.2023 23:00:00;139.01
29.11.2023 23:00:00;30.11.2023 00:00:00;125.05
30.11.2023 00:00:00;30.11.2023 01:00:00;110.72
30.11.2023 01:00:00;30.11.2023 02:00:00;101.96
30.11.2023 02:00:00;30.11.2023 03:00:00;101.28
30.11.2023 03:00:00;30.11.2023 04:00:00;99.03
30.11.2023 04:00:00;30.11.2023 05:00:00;97.1
30.11.2023 05:00:00;30.11.2023 06:00:00;98.68
30.11.2023 06:00:00;30.11.2023 07:00:00;106.3
30.11.2023 07:00:00;30.11.2023 08:00:00;129.41
30.11.2023 08:00:00;30.11.2023 09:00:00;168.09
30.11.2023 09:00:00;30.11.2023 10:00:00;219.27
30.11.2023 10:00:00;30.11.2023 11:00:00;237.13
30.11.2023 11:00:00;30.11.2023 12:00:00;222.5
30.11.2023 12:00:00;30.11.2023 13:00:00;223.34
30.11.2023 13:00:00;30.11.2023 14:00:00;195.21
30.11.2023 14:00:00;30.11.2023 15:00:00;189.81
30.11.2023 15:00:00;30.11.2023 16:00:00;195
30.11.2023 16:00:00;30.11.2023 17:00:00;184.08
30.11.2023 17:00:00;30.11.2023 18:00:00;142.21
30.11.2023 18:00:00;30.11.2023 19:00:00;129.99
30.11.2023 19:00:00;30.11.2023 20:00:00;129.94
30.11.2023 20:00:00;30.11.2023 21:00:00;115.98
30.11.2023 21:00:00;30.11.2023 22:00:00;95.69
30.11.2023 22:00:00;30.11.2023 23:00:00;109.99
30.11.2023 23:00:00;01.12.2023 00:00:00;93.19
01.12.2023 00:00:00;01.12.2023 01:00:00;72.91
01.12.2023 01:00:00;01.12.2023 02:00:00;72.68
01.12.2023 02:00:00;01.12.2023 03:00:00;70.06
01.12.2023 03:00:00;01.12.2023 04:00:00;68.99
01.12.2023 04:00:00;01.12.2023 05:00:00;68.94
01.12.2023 05:00:00;01.12.2023 06:00:00;73.46
01.12.2023 06:00:00;01.12.2023 07:00:00;79.99
01.12.2023 07:00:00;01.12.2023 08:00:00;116.13
01.12.2023 08:00:00;01.12.2023 09:00:00;133.88
01.12.2023 09:00:00;01.12.2023 10:00:00;120.53
01.12.2023 10:00:00;01.12.2023 11:00:00;95.04
01.12.2023 11:00:00;01.12.2023 12:00:00;110
01.12.2023 12:00:00;01.12.2023 13:00:00;127.48
01.12.2023 13:00:00;01.12.2023 14:00:00;130
01.12.2023 14:00:00;01.12.2023 15:00:00;129.99
01.12.2023 15:00:00;01.12.2023 16:00:00;144.26
01.12.2023 16:00:00;01.12.2023 17:00:00;147.06
01.12.2023 17:00:00;01.12.2023 18:00:00;129.99
01.12.2023 18:00:00;01.12.2023 19:00:00;124.24
01.12.2023 19:00:00;01.12.2023 20:00:00;120
01.12.2023 20:00:00;01.12.2023 21:00:00;117.16
01.12.2023 21:00:00;01.12.2023 22:00:00;120.01
01.12.2023 22:00:00;01.12.2023 23:00:00;121.25
01.12.2023 23:00:00;02.12.2023 00:00:00;114.96
02.12.2023 00:00:00;02.12.2023 01:00:00;98.91
02.12.2023 01:00:00;02.12.2023 02:00:00;102.17
02.12.2023 02:00:00;02.12.2023 03:00:00;97.76
02.12.2023 03:00:00;02.12.2023 04:00:00;91.55
02.12.2023 04:00:00;02.12.2023 05:00:00;89.97
02.12.2023 05:00:00;02.12.2023 06:00:00;95.12
02.12.2023 06:00:00;02.12.2023 07:00:00;95.72
02.12.2023 07:00:00;02.12.2023 08:00:00;96.55
02.12.2023 08:00:00;02.12.2023 09:00:00;101.63
02.12.2023 09:00:00;02.12.2023 10:00:00;116.61
02.12.2023 10:00:00;02.12.2023 11:00:00;124.52
02.12.2023 11:00:00;02.12.2023 12:00:00;131.02
02.12.2023 12:00:00;02.12.2023 13:00:00;127.22
02.12.2023 13:00:00;02.12.2023 14:00:00;121.58
02.12.2023 14:00:00;02.12.2023 15:00:00;114.58
02.12.2023 15:00:00;02.12.2023 16:00:00;118.52
02.12.2023 16:00:00;02.12.2023 17:00:00;123.5
02.12.2023 17:00:00;02.12.2023 18:00:00;129.79
02.12.2023 18:00:00;02.12.2023 19:00:00;144.04
02.12.2023 19:00:00;02.12.2023 20:00:00;144.96
02.12.2023 20:00:00;02.12.2023 21:00:00;129.56
02.12.2023 21:00:00;02.12.2023 22:00:00;119.58
02.12.2023 22:00:00;02.12.2023 23:00:00;112.08
02.12.2023 23:00:00;03.12.2023 00:00:00;106.7
03.12.2023 00:00:00;03.12.2023 01:00:00;102.94
03.12.2023 01:00:00;03.12.2023 02:00:00;105.15
03.12.2023 02:00:00;03.12.2023 03:00:00;99.7
03.12.2023 03:00:00;03.12.2023 04:00:00;94.97
03.12.2023 04:00:00;03.12.2023 05:00:00;88.83
03.12.2023 05:00:00;03.12.2023 06:00:00;92.35
03.12.2023 06:00:00;03.12.2023 07:00:00;89.52
03.12.2023 07:00:00;03.12.2023 08:00:00;88.86
03.12.2023 08:00:00;03.12.2023 09:00:00;92.13
03.12.2023 09:00:00;03.12.2023 10:00:00;97.02
03.12.2023 10:00:00;03.12.2023 11:00:00;100.15
03.12.2023 11:00:00;03.12.2023 12:00:00;104.96
03.12.2023 12:00:00;03.12.2023 13:00:00;105.07
03.12.2023 13:00:00;03.12.2023 14:00:00;103.68
03.12.2023 14:00:00;03.12.2023 15:00:00;102.46
03.12.2023 15:00:00;03.12.2023 16:00:00;105.68
03.12.2023 16:00:00;03.12.2023 17:00:00;117.83
03.12.2023 17:00:00;03.12.2023 18:00:00;125.2
03.12.2023 18:00:00;03.12.2023 19:00:00;131.72
03.12.2023 19:00:00;03.12.2023 20:00:00;132.22
03.12.2023 20:00:00;03.12.2023 21:00:00;126.07
03.12.2023 21:00:00;03.12.2023 22:00:00;112.33
03.12.2023 22:00:00;03.12.2023 23:00:00;107.21
03.12.2023 23:00:00;04.12.2023 00:00:00;99.09
04.12.2023 00:00:00;04.12.2023 01:00:00;91.12
04.12.2023 01:00:00;04.12.2023 02:00:00;96.17
04.12.2023 02:00:00;04.12.2023 03:00:00;92.49
04.12.2023 03:00:00;04.12.2023 04:00:00;90.46
04.12.2023 04:00:00;04.12.2023 05:00:00;88.12
04.12.2023 05:00:00;04.12.2023 06:00:00;88.58
04.12.2023 06:00:00;04.12.2023 07:00:00;111.97
04.12.2023 07:00:00;04.12.2023 08:00:00;149.99
04.12.2023 08:00:00;04.12.2023 09:00:00;199.03
04.12.2023 09:00:00;04.12.2023 10:00:00;235.61
04.12.2023 10:00:00;04.12.2023 11:00:00;236.49
04.12.2023 11:00:00;04.12.2023 12:00:00;206.33
04.12.2023 12:00:00;04.12.2023 13:00:00;166.09
04.12.2023 13:00:00;04.12.2023 14:00:00;160.07
04.12.2023 14:00:00;04.12.2023 15:00:00;167
04.12.2023 15:00:00;04.12.2023 16:00:00;175.04
04.12.2023 16:00:00;04.12.2023 17:00:00;209.76
04.12.2023 17:00:00;04.12.2023 18:00:00;262.73
04.12.2023 18:00:00;04.12.2023 19:00:00;206.35
04.12.2023 19:00:00;04.12.2023 20:00:00;184.29
04.12.2023 20:00:00;04.12.2023 21:00:00;151.05
04.12.2023 21:00:00;04.12.2023 22:00:00;127.4
04.12.2023 22:00:00;04.12.2023 23:00:00;122.08
04.12.2023 23:00:00;05.12.2023 00:00:00;113.13
05.12.2023 00:00:00;05.12.2023 01:00:00;94.79
05.12.2023 01:00:00;05.12.2023 02:00:00;110.09
05.12.2023 02:00:00;05.12.2023 03:00:00;110.07
05.12.2023 03:00:00;05.12.2023 04:00:00;110.05
05.12.2023 04:00:00;05.12.2023 05:00:00;110.07
05.12.2023 05:00:00;05.12.2023 06:00:00;110.07
05.12.2023 06:00:00;05.12.2023 07:00:00;149.99
05.12.2023 07:00:00;05.12.2023 08:00:00;228.77
05.12.2023 08:00:00;05.12.2023 09:00:00;250.06
05.12.2023 09:00:00;05.12.2023 10:00:00;332
05.12.2023 10:00:00;05.12.2023 11:00:00;250.08
05.12.2023 11:00:00;05.12.2023 12:00:00;249.89
05.12.2023 12:00:00;05.12.2023 13:00:00;202.95
05.12.2023 13:00:00;05.12.2023 14:00:00;187.85
05.12.2023 14:00:00;05.12.2023 15:00:00;188.73
